"ENAUT_Id","ENAUT_Entscheidung","ENAUT_Autor"
3756,4073,118
3757,4074,98
3758,4074,118
3759,4075,98
3760,4075,118
3761,4076,118
3762,4076,98
3763,4077,98
3764,4077,118
3765,4078,98
3766,4078,118
3767,4079,98
3768,4079,118
3769,4080,2
3770,4081,2
3771,4081,119
3772,4081,120
3773,4082,2
3774,4082,119
3775,4082,120
3776,4083,2
3777,4083,119
3778,4083,120
3779,4084,2
3780,4084,119
3781,4084,120
3782,4085,2
3783,4085,119
3784,4085,120
3785,4086,2
3786,4086,119
3787,4086,120
3788,4087,2
3789,4087,119
3790,4087,119
3791,4087,120
3792,4088,2
3793,4088,119
3794,4088,120
3795,4089,2
3796,4089,119
3797,4089,120
3798,4090,2
3799,4090,119
3800,4090,120
3801,4091,2
3802,4091,119
3803,4091,120
3804,4092,2
3805,4092,119
3806,4092,120
3807,4093,2
3808,4093,119
3809,4093,120
3810,4094,2
3811,4094,119
3812,4094,120
3813,4095,2
3814,4095,119
3815,4095,120
3816,4096,2
3817,4096,119
3818,4096,120
3819,4097,2
3820,4097,119
3821,4097,120
3822,4098,2
3823,4098,119
3824,4098,120
3825,4099,2
3826,4099,119
3827,4099,120
3828,4100,121
3829,4101,121
3830,4102,121
3831,4103,121
3832,4104,121
3833,4105,121
3834,4106,121
3835,4107,121
3836,4108,121
3837,4109,121
3838,4110,121
3839,4111,121
3840,4112,121
3841,4113,121
3842,4114,52
3843,4114,122
3844,4114,123
3845,4115,52
3846,4115,122
3847,4115,123
3848,4116,52
3849,4116,122
3850,4116,123
3851,4117,52
3852,4117,122
3853,4117,123
3854,4118,52
3855,4118,122
3856,4118,123
3857,4119,52
3858,4119,122
3859,4119,123
3860,4120,52
3861,4120,122
3862,4120,123
3863,4121,52
3864,4121,122
3865,4121,123
3866,4122,52
3867,4122,122
3868,4122,123
3869,4123,52
3870,4123,122
3871,4123,123
3872,4124,52
3873,4124,122
3874,4124,123
3875,4125,52
3876,4125,122
3877,4125,123
3878,4126,52
3879,4126,122
3880,4126,123
3881,4127,52
3882,4127,122
3883,4127,123
3884,4128,52
3885,4128,122
3886,4128,123
3887,4129,52
3888,4129,122
3889,4129,123
3890,4130,52
3891,4130,122
3892,4130,123
3893,4131,52
3894,4131,122
3895,4131,123
3896,4132,52
3897,4132,122
3898,4132,123
3899,4133,52
3900,4133,122
3901,4133,123
3902,4134,30
3903,4134,124
3904,4135,30
3905,4135,124
3906,4136,30
3907,4136,124
3908,4137,30
3909,4137,124
3910,4138,30
3911,4138,124
3912,4139,30
3913,4139,124
3914,4140,30
3915,4140,124
3916,4141,30
3917,4141,124
3918,4142,30
3919,4142,124
3920,4143,30
3921,4143,124
3922,4144,30
3923,4144,124
3924,4145,30
3925,4145,124
3926,4146,30
3927,4146,124
3928,4147,30
3929,4147,124
3930,4148,30
3931,4148,124
3932,4149,30
3933,4149,124
3934,4150,30
3935,4150,124
3936,4151,30
3937,4151,124
3938,4152,30
3939,4152,124
3940,4153,30
3941,4153,124
3942,4154,30
3943,4154,124
3944,4155,30
3945,4155,124
3946,4156,30
3947,4156,124
3948,4157,30
3949,4157,124
3950,4158,30
3951,4158,124
3952,4159,30
3953,4159,124
3954,4160,30
3955,4160,124
3956,4161,30
3957,4161,124
3958,4162,30
3959,4162,124
3960,4163,30
3961,4163,124
3962,4164,26
3963,4165,26
3964,4166,26
3965,4167,26
3966,4168,26
3967,4169,26
3968,4170,26
3969,4171,26
3970,4172,26
3971,4173,26
3972,4174,26
3973,4175,26
3974,4176,26
3975,4177,26
3976,4178,26
3977,4179,26
3978,4180,26
3979,4181,26
3980,4182,125
3981,4182,126
3982,4183,125
3983,4183,126
3984,4184,125
3985,4184,126
3986,4185,125
3987,4185,126
3988,4186,125
3989,4186,126
3990,4187,125
3991,4187,126
3992,4188,125
3993,4188,126
3994,4189,7
3995,4189,126
3996,4190,7
3997,4190,126
3998,4191,126
3999,4191,7
4000,4192,7
4001,4192,126
4002,4193,7
4003,4193,126
4004,4194,7
4005,4194,126
4006,4195,7
4007,4195,126
4008,4196,7
4009,4196,126
4010,4197,7
4011,4197,126
4012,4198,7
4013,4198,126
4014,4199,7
4015,4199,126
4016,4200,7
4017,4200,126
4018,4201,7
4019,4201,126
4020,4202,7
4021,4202,126
4022,4203,7
4023,4203,126
4024,4204,7
4025,4204,126
4026,4205,7
4027,4205,126
4028,4206,7
4029,4206,126
4030,4207,7
4031,4207,126
4032,4208,7
4033,4208,126
4034,4209,126
4035,4210,7
4036,4210,126
4037,4211,7
4038,4211,126
4039,4212,7
4040,4212,126
4041,4213,7
4042,4213,126
4043,4214,7
4044,4214,126
4045,4215,7
4046,4215,126
4047,4216,7
4048,4216,126
4049,4217,7
4050,4217,126
4051,4218,7
4052,4218,126
4053,4219,7
4054,4219,126
4055,4220,7
4056,4220,126
4057,4221,7
4058,4221,126
4059,4222,126
4060,4223,7
4061,4223,126
4062,4224,7
4063,4224,126
4064,4225,126
4065,4225,7
4066,4226,17
4067,4227,17
4068,4228,17
4069,4229,17
4070,4230,17
4071,4231,17
4072,4232,17
4073,4233,17
4074,4234,17
4075,4235,17
4076,4236,17
4077,4237,17
4078,4238,17
4079,4239,17
4080,4240,17
4081,4241,17
4082,4242,17
4083,4243,17
4084,4244,17
4085,4245,17
4086,4246,17
4087,4247,17
4088,4248,17
4089,4249,17
4090,4250,17
4091,4251,17
4092,4252,17
4093,4253,85
4094,4254,85
4095,4255,85
4096,4256,85
4097,4257,85
4098,4258,85
4099,4259,85
4100,4260,85
4101,4268,5
4102,4269,5
4103,4269,95
4104,4270,5
4105,4270,95
4106,4271,5
4107,4271,95
4108,4272,5
4109,4272,95
4110,4273,5
4111,4273,95
4112,4274,5
4113,4274,95
4114,4275,5
4115,4275,95
4116,4276,5
4117,4276,95
4118,4277,5
4119,4277,95
4120,4278,95
4121,4280,5
4122,4280,95
4123,4281,5
4124,4281,95
4125,4282,5
4126,4282,95
4127,4283,5
4128,4283,95
4129,4284,24
4130,4285,24
4131,4285,127
4132,4286,24
4133,4286,127
4134,4287,24
4135,4287,127
4136,4288,24
4137,4288,127
4138,4289,24
4139,4289,127
4140,4290,24
4141,4290,127
4142,4291,24
4143,4291,127
4144,4292,24
4145,4292,127
4146,4293,24
4147,4293,127
4148,4294,24
4149,4294,127
4150,4295,24
4151,4295,127
4152,4296,24
4153,4296,127
4154,4297,24
4155,4297,127
4156,4298,24
4157,4298,127
4158,4299,34
4159,4300,34
4160,4301,34
4161,4302,34
4162,4303,34
4163,4304,34
4164,4305,34
4165,4306,34
4166,4307,34
4167,4308,34
4168,4309,34
4169,4310,34
4170,4311,34
4171,4312,34
4172,4313,34
4173,4314,34
4174,4315,68
4175,4315,75
4176,4316,97
4177,4317,97
4178,4318,97
4179,4319,97
4180,4320,97
4181,4321,97
4182,4322,97
4183,4323,97
4184,4324,97
4185,4325,97
4186,4326,97
4187,4327,97
4188,4328,97
4189,4329,97
4190,4330,97
4191,4331,97
4192,4332,97
4193,4333,97
4194,4334,68
4195,4334,75
4196,4335,68
4197,4335,75
4198,4336,68
4199,4336,75
4200,4337,68
4201,4337,75
4202,4338,68
4203,4338,75
4204,4339,68
4205,4339,75
4206,4340,68
4207,4340,75
4208,4341,68
4209,4341,75
4210,4342,68
4211,4342,75
4212,4343,68
4213,4343,75
4214,4344,68
4215,4344,75
4216,4345,68
4217,4345,75
4218,4346,68
4219,4346,75
4220,4347,68
4221,4347,75
4222,4348,68
4223,4348,75
4224,4349,68
4225,4349,75
4226,4350,68
4227,4350,75
4228,4351,69
4229,4352,69
4230,4352,128
4231,4353,69
4232,4353,128
4233,4354,69
4234,4354,128
4235,4355,69
4236,4355,128
4237,4356,69
4238,4356,128
4239,4357,69
4240,4357,128
4241,4358,69
4242,4358,128
4243,4359,69
4244,4359,128
4245,4360,69
4246,4360,128
4247,4361,69
4248,4361,128
4249,4362,69
4250,4362,128
4251,4363,69
4252,4363,128
4253,4364,69
4254,4364,128
4255,4365,69
4256,4365,128
4257,4366,69
4258,4366,128
4259,4367,58
4260,4367,66
4261,4368,58
4262,4368,66
4263,4369,58
4264,4369,66
4265,4370,58
4266,4370,66
4267,4370,129
4268,4371,58
4269,4371,66
4270,4371,129
4271,4372,58
4272,4372,66
4273,4372,129
4274,4373,58
4275,4373,66
4276,4373,129
4277,4374,58
4278,4374,66
4279,4374,129
4280,4375,58
4281,4375,66
4282,4375,129
4283,4376,58
4284,4376,66
4285,4376,129
4286,4377,58
4287,4377,66
4288,4377,129
4289,4378,58
4290,4378,66
4291,4378,129
4292,4379,58
4293,4379,66
4294,4379,129
4295,4380,58
4296,4380,66
4297,4380,129
4298,4381,58
4299,4381,66
4300,4381,129
4301,4382,58
4302,4382,66
4303,4382,129
4304,4383,58
4305,4383,66
4306,4383,129
4307,4384,58
4308,4384,66
4309,4384,129
4310,4385,58
4311,4385,66
4312,4385,129
4313,4386,25
4314,4386,102
4315,4387,25
4316,4387,102
4317,4388,25
4318,4388,102
4319,4389,25
4320,4389,102
4321,4390,25
4322,4390,102
4323,4391,25
4324,4391,102
4325,4392,25
4326,4392,102
4327,4393,25
4328,4393,102
4329,4394,25
4330,4394,102
4331,4395,25
4332,4395,102
4333,4396,25
4334,4396,102
4335,4397,25
4336,4397,102
4337,4398,25
4338,4398,102
4339,4399,25
4340,4399,102
4341,4400,25
4342,4400,102
4343,4401,25
4344,4401,102
4345,4402,25
4346,4402,102
4347,4403,25
4348,4403,102
4349,4404,25
4350,4404,102
4351,4405,25
4352,4405,102
4353,4406,25
4354,4406,102
4355,4407,25
4356,4407,102
4357,4408,25
4358,4408,102
4359,4409,25
4360,4409,102
4361,4410,25
4362,4410,102
4363,4411,25
4364,4411,102
4365,4412,25
4366,4412,102
4367,4413,25
4368,4413,102
4369,4414,4
4370,4414,43
4371,4415,4
4372,4415,43
4373,4416,4
4374,4416,43
4375,4417,43
4376,4418,4
4377,4418,43
4378,4419,4
4379,4419,43
4380,4420,43
4381,4421,4
4382,4421,43
4383,4422,4
4384,4422,43
4385,4423,4
4386,4423,43
4387,4424,4
4388,4424,43
4389,4425,43
4390,4426,4
4391,4426,43
4392,4427,4
4393,4427,43
4394,4428,28
4395,4429,28
4396,4430,28
4397,4431,28
4398,4432,28
4399,4433,28
4400,4434,28
4401,4435,28
4402,4436,28
4403,4437,28
4404,4438,28
4405,4439,28
4406,4440,28
4407,4441,28
4408,4442,28
4409,4443,28
4410,4444,28
4411,4445,28
4412,4446,28
4413,4447,28
4414,4448,28
4415,4449,94
4416,4450,94
4417,4451,94
4418,4452,94
4419,4453,94
4420,4454,94
4421,4455,94
4422,4456,94
4423,4457,94
4424,4458,94
4425,4459,94
4426,4460,94
4427,4461,94
4428,4462,94
4429,4463,94
4430,4464,94
4431,4465,94
4432,4466,94
4433,4467,94
4434,4468,94
4435,4469,94
4436,4470,94
4437,4471,94
4438,4472,94
4439,4473,94
4440,4474,103
4441,4474,111
4442,4475,103
4443,4475,111
4444,4476,111
4445,4477,103
4446,4477,111
4447,4478,103
4448,4478,111
4449,4479,103
4450,4479,111
4451,4480,103
4452,4480,111
4453,4481,103
4454,4481,111
4455,4482,103
4456,4482,111
4457,4483,103
4458,4483,111
4459,4484,103
4460,4484,111
4461,4485,103
4462,4485,111
4463,4486,103
4464,4486,111
4465,4487,103
4466,4488,103
4467,4488,111
4468,4489,103
4469,4489,111
4470,4490,103
4471,4490,111
4472,4491,103
4473,4491,111
4474,4493,130
4475,4494,130
4476,4495,130
4477,4496,130
4478,4497,130
4479,4498,130
4480,4499,130
4481,4500,130
4482,4501,130
4483,4502,39
4484,4503,39
4485,4504,39
4486,4505,39
4487,4506,39
4488,4507,112
4489,4508,112
4490,4509,112
4491,4510,112
4492,4511,112
4493,4512,112
4494,4513,2
4495,4514,2
4496,4515,2
4497,4516,2
4498,4517,87
4499,4518,87
4500,4519,87
4501,4520,87
4502,4521,87
4503,4522,87
4504,4523,87
4505,4524,87
4506,4525,87
4507,4526,87
4508,4527,94
4509,4528,94
4510,4529,94
4511,4530,94
4512,4531,94
4513,4532,94
4514,4533,4
4515,4534,4
4516,4535,4
4517,4536,4
4518,4537,4
4519,4538,4
4520,4539,4
4521,4540,4
4522,4541,6
4523,4541,95
4524,4542,95
4525,4543,7
4526,4543,96
4527,4544,7
4528,4544,96
4529,4545,8
4530,4545,75
4531,4546,8
4532,4546,75
4533,4547,8
4534,4547,75
4535,4548,97
4536,4549,97
4537,4550,97
4538,4551,97
4539,4552,107
4540,4552,114
4541,4553,107
4542,4553,114
4543,4554,107
4544,4554,114
4545,4555,107
4546,4555,114
4547,4556,131
4548,4556,132
4549,4557,131
4550,4557,132
4551,4558,131
4552,4558,132
4553,4559,131
4554,4559,132
4555,4560,131
4556,4560,132
4557,4561,15
4558,4562,15
4559,4563,15
4560,4564,15
4561,4565,15
4562,4566,15
4563,4567,15
4564,4568,15
4565,4569,16
4566,4570,16
4567,4571,16
4568,4572,16
4569,4573,16
4570,4574,16
4571,4575,16
4572,4576,17
4573,4577,17
4574,4578,17
4575,4579,17
4576,4580,17
4577,4581,17
4578,4582,18
4579,4583,18
4580,4584,18
4581,4585,18
4582,4586,19
4583,4587,19
4584,4588,19
4585,4589,19
4586,4590,66
4587,4590,91
4588,4591,66
4589,4591,91
4590,4592,66
4591,4592,91
4592,4593,66
4593,4593,91
4594,4594,66
4595,4594,91
4596,4597,66
4597,4597,91
4598,4598,66
4599,4598,91
4600,4599,66
4601,4599,91
4602,4600,85
4603,4600,86
4604,4600,88
4605,4601,85
4606,4601,86
4607,4601,88
4608,4602,85
4609,4602,86
4610,4602,86
4611,4602,88
4612,4603,85
4613,4603,86
4614,4603,88
4615,4604,85
4616,4604,86
4617,4604,88
4618,4605,100
4619,4606,100
4620,4607,100
4621,4608,100
4622,4609,100
4623,4610,100
4624,4611,100
4625,4612,100
4626,4613,100
4627,4614,100
4628,4615,108
4629,4616,108
4630,4617,108
4631,4618,108
4632,4619,108
4633,4621,108
4634,4622,25
4635,4623,25
4636,4624,25
4637,4625,25
4638,4626,26
4639,4626,133
4640,4626,134
4641,4627,26
4642,4627,133
4643,4627,134
4644,4628,26
4645,4628,133
4646,4628,134
4647,4629,26
4648,4629,133
4649,4629,134
4650,4630,26
4651,4630,133
4652,4630,134
4653,4631,26
4654,4631,133
4655,4631,134
4656,4632,83
4657,4632,84
4658,4633,83
4659,4633,84
4660,4634,55
4661,4635,55
4662,4636,55
4663,4637,55
4664,4638,55
4665,4639,55
4666,4640,55
4667,4641,55
4668,4642,28
4669,4643,28
4670,4644,28
4671,4645,28
4672,4646,111
4673,4647,111
4674,4648,111
4675,4649,111
4676,4650,33
4677,4651,33
4678,4652,33
4679,4653,33
4680,4654,33
4681,4655,33
4682,4656,33
4683,4657,34
4684,4658,34
4685,4659,34
4686,4660,34
4687,4661,34
4688,4662,38
4689,4663,38
4690,4664,38
4691,4665,38
4692,4666,38
4693,4667,38
4694,4668,38
4695,4669,39
4696,4669,93
4697,4670,39
4698,4670,93
4699,4671,39
4700,4671,93
4701,4672,39
4702,4672,93
4703,4673,39
4704,4673,93
4705,4674,39
4706,4674,93
4707,4675,39
4708,4675,93
4709,4676,39
4710,4676,93
4711,4677,39
4712,4677,93
4713,4678,39
4714,4678,93
4715,4679,104
4716,4680,104
4717,4681,104
4718,4682,104
4719,4683,104
4720,4684,16
4721,4542,6
4722,4605,135
4723,4606,135
4724,4607,135
4725,4608,135
4726,4609,135
4727,4610,135
4728,4611,135
4729,4612,135
4730,4613,135
4731,4614,135
4732,4685,116
4733,4686,116
4734,4056,118
4735,4687,71
4736,4688,71
4737,4689,15
4738,4690,118
4739,4690,98
4740,4691,118
4741,4691,98
4742,4692,118
4743,4692,98
4744,4693,118
4745,4693,98
4746,4694,119
4747,4694,2
4748,4694,120
4749,4695,119
4750,4695,2
4751,4695,120
4752,4696,119
4753,4696,2
4754,4696,120
4755,4697,119
4756,4697,2
4757,4697,120
4758,4698,119
4759,4698,2
4760,4698,120
4761,4208,55
4762,4209,55
4763,4210,55
4764,4211,55
4765,4212,55
4766,4213,55
4767,4214,55
4768,4215,55
4769,4216,55
4770,4217,55
4771,4218,55
4772,4219,55
4773,4220,55
4774,4221,55
4775,4222,55
4776,4224,55
4777,4225,55
4778,4284,127
4779,4350,128
4780,4351,128
4781,4367,129
4782,4368,129
4783,4369,129
4784,4417,4
4785,4420,4
4786,4425,4
4787,4476,103
4788,4487,111
4789,4492,130
4790,4699,121
4791,4700,121
4792,4701,121
4793,4702,122
4794,4702,123
4795,4702,52
4796,4703,122
4797,4703,123
4798,4703,52
4799,4704,122
4800,4704,123
4801,4704,52
4802,4705,124
4803,4705,30
4804,4706,124
4805,4706,30
4806,4707,124
4807,4707,30
4808,4708,7
4809,4708,126
4810,4709,7
4811,4709,126
4812,4710,55
4813,4711,55
4814,4712,17
4815,4713,17
4816,4714,17
4817,4715,17
4818,4716,85
4819,4717,85
4820,4718,85
4821,4719,85
4822,4720,85
4823,4721,85
4824,4722,85
4825,4723,85
4826,4724,85
4827,4725,85
4828,4726,85
4829,4727,85
4830,4728,85
4831,4729,85
4832,4730,5
4833,4730,95
4834,4731,5
4835,4731,95
4836,4732,5
4837,4732,95
4838,4733,5
4839,4733,95
4840,4734,5
4841,4734,95
4842,4735,5
4843,4735,95
4844,4736,5
4845,4736,95
4846,4737,5
4847,4737,95
4848,4738,5
4849,4738,95
4850,4739,5
4851,4739,95
4852,4740,127
4853,4740,24
4854,4741,127
4855,4741,24
4856,4742,127
4857,4742,24
4858,4743,127
4859,4743,24
4860,4744,127
4861,4744,24
4862,4745,127
4863,4745,24
4864,4746,127
4865,4746,24
4866,4747,127
4867,4747,24
4868,4748,34
4869,4749,34
4870,4750,75
4871,4750,68
4872,4751,75
4873,4751,68
4874,4752,75
4875,4752,68
4876,4753,75
4877,4753,68
4878,4754,97
4879,4755,97
4880,4756,97
4881,4757,97
4882,4758,69
4883,4758,128
4884,4759,69
4885,4759,128
4886,4760,58
4887,4760,129
4888,4760,66
4889,4761,58
4890,4761,129
4891,4761,66
4892,4762,58
4893,4762,129
4894,4762,66
4895,4763,58
4896,4763,129
4897,4763,66
4898,4764,58
4899,4764,129
4900,4764,66
4901,4765,25
4902,4765,102
4903,4766,25
4904,4766,102
4905,4767,25
4906,4767,102
4907,4768,25
4908,4768,102
4909,4769,25
4910,4769,102
4911,4770,43
4912,4770,4
4913,4771,43
4914,4771,4
4915,4772,28
4916,4773,28
4917,4774,28
4918,4775,124
4919,4775,30
4920,4776,94
4921,4777,94
4922,4778,94
4923,4779,94
4924,4780,103
4925,4780,111
4926,4781,103
4927,4781,111
4928,4782,130
4929,4783,130
4930,4784,130
4931,4785,39
4932,4947,55
4933,4947,55
4934,4948,65
4935,4950,136
4936,4951,136
4937,4952,136
4938,4953,136
4939,4954,136
4940,4955,136
4941,4956,136
4942,4956,136
4943,4957,136
4944,4958,2
4945,4959,2
4946,4959,2
4947,4962,2
4948,4963,2
4949,4964,2
4950,4965,2
4951,4966,87
4952,4967,87
4953,4968,87
4954,4969,87
4955,4970,87
4956,4971,94
4957,4972,94
4958,4974,94
4959,4974,94
4960,4975,94
4961,4976,94
4962,4977,94
4963,4978,94
4964,4980,4
4965,4981,4
4966,4982,4
4967,4982,4
4968,4983,4
4969,4984,4
4970,4985,4
4971,4986,4
4972,4987,6
4973,4987,95
4974,4988,6
4975,4988,95
4976,4989,7
4977,4990,7
4978,4991,125
4979,4992,8
4980,4992,75
4981,4993,8
4982,4993,75
4983,4994,8
4984,4994,75
4985,4995,97
4986,4996,97
4987,4997,97
4988,4998,97
4989,4999,97
4990,5000,107
4991,5000,114
4992,5001,107
4993,5001,114
4994,5002,107
4995,5002,114
4996,5003,131
4997,5003,132
4998,5004,131
4999,5004,132
5000,5006,131
5001,5006,132
5002,5007,131
5003,5007,132
5004,5008,15
5005,5009,15
5006,5010,15
5007,5010,15
5008,5011,15
5009,5012,15
5010,5013,15
5011,5014,15
5012,5015,15
5013,5016,15
5014,5017,15
5015,5018,16
5016,5019,16
5017,5020,16
5018,5020,16
5019,5021,16
5020,5022,16
5021,5023,17
5022,5024,17
5023,5025,17
