"ENST_Id","ENST_Entscheidung","ENST_Stichwort"
18924,4179,51
18925,4179,52
18926,4179,158
18927,4179,160
18928,4179,118
18929,4179,119
18930,4179,229
18931,4179,111
18932,4179,113
18933,4179,228
18934,4180,50
18935,4180,52
18936,4180,132
18937,4180,238
18938,4180,171
18939,4180,180
18940,4180,111
18941,4180,228
18942,4180,119
18943,4180,229
18944,4181,136
18945,4181,137
18946,4181,140
18947,4181,112
18948,4181,228
18949,4182,186
18950,4182,111
18951,4182,119
18952,4182,229
18953,4183,75
18954,4183,81
18955,4183,87
18956,4183,164
18957,4183,169
18958,4183,112
18959,4183,111
18960,4183,103
18961,4184,119
18962,4184,229
18963,4184,176
18964,4184,178
18965,4185,171
18966,4185,176
18967,4185,180
18968,4185,119
18969,4185,229
18970,4185,130
18971,4185,111
18972,4186,176
18973,4186,119
18974,4186,229
18975,4186,111
18976,4187,111
18977,4187,119
18978,4187,229
18979,4187,180
18980,4187,186
18981,4188,111
18982,4188,165
18983,4188,186
18984,4188,119
18985,4188,122
18986,4188,229
18987,4189,126
18988,4189,128
18989,4189,132
18990,4189,151
18991,4189,152
18992,4189,155
18993,4189,119
18994,4189,229
18995,4190,151
18996,4190,155
18997,4190,156
18998,4190,111
18999,4190,75
19000,4190,81
19001,4190,141
19002,4190,86
19003,4190,284
19004,4191,111
19005,4191,128
19006,4191,129
19007,4191,132
19008,4191,103
19009,4192,176
19010,4192,180
19011,4192,119
19012,4192,229
19013,4193,119
19014,4193,229
19015,4193,126
19016,4193,127
19017,4193,132
19018,4194,166
19019,4194,172
19020,4194,180
19021,4194,119
19022,4194,229
19023,4194,132
19024,4195,158
19025,4195,160
19026,4195,119
19027,4195,229
19028,4195,111
19029,4195,113
19030,4195,140
19031,4196,119
19032,4196,229
19033,4196,151
19034,4196,152
19035,4196,155
19036,4197,119
19037,4197,229
19038,4197,176
19039,4197,111
19040,4197,113
19041,4198,151
19042,4198,172
19043,4198,180
19044,4198,119
19045,4198,229
19046,4199,119
19047,4199,229
19048,4199,151
19049,4199,158
19050,4199,160
19051,4199,111
19052,4200,129
19053,4200,118
19054,4200,119
19055,4200,229
19056,4201,158
19057,4201,160
19058,4201,118
19059,4201,119
19060,4201,229
19061,4202,158
19062,4202,160
19063,4202,118
19064,4202,119
19065,4202,229
19066,4203,186
19067,4203,118
19068,4203,119
19069,4203,120
19070,4203,122
19071,4203,229
19072,4203,150
19073,4203,128
19074,4203,130
19075,4204,151
19076,4204,159
19077,4204,118
19078,4204,119
19079,4204,229
19080,4204,138
19081,4204,139
19082,4204,140
19083,4205,75
19085,4205,85
19086,4205,189
19087,4205,202
19088,4205,214
19089,4205,228
19090,4205,120
19091,4205,229
19092,4205,81
19093,4206,148
19095,4206,158
19096,4206,160
19097,4206,126
19098,4206,128
19099,4206,132
19100,4206,133
19101,4206,138
19102,4206,286
19103,4206,119
19104,4206,229
19105,4206,150
19106,4207,126
19107,4207,128
19108,4207,132
19109,4207,150
19110,4207,119
19111,4207,122
19112,4207,229
19113,4207,136
19114,4208,119
19115,4208,229
19116,4208,149
19117,4208,217
19118,4209,75
19119,4209,81
19120,4209,87
19121,4209,164
19122,4209,169
19123,4209,176
19124,4209,103
19125,4209,220
19126,4209,111
19127,4210,111
19128,4210,119
19129,4210,229
19130,4210,149
19131,4210,176
19132,4211,119
19133,4211,229
19134,4211,176
19135,4212,111
19136,4212,113
19137,4212,82
19138,4212,84
19139,4212,247
19140,4212,119
19141,4212,229
19142,4213,186
19143,4213,119
19144,4213,229
19145,4214,111
19146,4214,113
19147,4214,84
19148,4214,215
19149,4214,172
19150,4214,176
19151,4214,180
19152,4214,119
19153,4214,229
19154,4215,148
19155,4215,158
19156,4215,160
19157,4215,140
19158,4215,119
19159,4215,229
19160,4215,111
19161,4215,113
19162,4216,119
19163,4216,229
19164,4216,176
19165,4216,180
19166,4216,213
19167,4217,151
19168,4217,152
19169,4217,155
19170,4217,119
19171,4217,229
19172,4218,151
19173,4218,152
19174,4218,155
19175,4218,119
19176,4218,229
19177,4219,129
19178,4219,118
19179,4219,119
19180,4219,229
19181,4219,158
19182,4219,160
19183,4219,140
19184,4220,126
19185,4220,127
19186,4220,130
19187,4220,118
19188,4220,119
19189,4220,229
19190,4220,158
19191,4220,160
19192,4221,150
19193,4221,158
19194,4221,160
19195,4221,49
19196,4221,50
19197,4221,52
19198,4221,118
19199,4221,119
19200,4221,122
19201,4221,229
19202,4221,138
19203,4221,139
19204,4221,140
19205,4221,286
19206,4222,111
19207,4222,119
19208,4222,229
19209,4222,182
19210,4223,121
19211,4223,229
19212,4223,147
19213,4223,148
19214,4224,149
19215,4224,186
19216,4224,136
19217,4224,137
19218,4225,161
19219,4225,180
19220,4225,129
19221,4225,111
19222,4225,113
19223,4225,119
19224,4225,229
19225,4225,220
19226,4225,138
19227,4226,215
19228,4226,164
19229,4226,169
19230,4226,111
19231,4226,119
19232,4226,229
19233,4226,211
19234,4226,140
19235,4227,174
19236,4227,186
19237,4227,119
19238,4227,229
19239,4227,75
19240,4227,77
19241,4227,103
19242,4228,171
19243,4228,186
19244,4228,75
19245,4228,81
19246,4229,75
19247,4229,81
19248,4229,87
19249,4229,111
19250,4229,119
19251,4229,229
19252,4230,126
19253,4230,128
19254,4230,111
19255,4230,172
19256,4230,180
19257,4231,151
19258,4231,152
19259,4231,155
19260,4231,119
19261,4231,229
19262,4232,151
19263,4232,152
19264,4232,155
19265,4232,119
19266,4232,229
19267,4233,174
19268,4233,185
19269,4233,186
19270,4233,135
19271,4233,142
19272,4233,145
19273,4233,223
19274,4233,119
19275,4233,229
19276,4234,111
19277,4234,214
19278,4234,226
19279,4234,119
19280,4234,229
19281,4234,115
19282,4235,284
19283,4235,111
19284,4235,151
19285,4235,155
19286,4235,156
19287,4235,119
19288,4235,229
19289,4235,75
19290,4235,81
19291,4235,86
19292,4236,217
19293,4236,165
19294,4236,170
19295,4236,132
19296,4236,111
19297,4236,214
19298,4236,119
19299,4236,229
19300,4236,140
19301,4236,215
19302,4237,132
19303,4237,119
19304,4237,229
19305,4237,150
19306,4237,158
19307,4237,160
19308,4237,138
19309,4237,140
19310,4237,145
19311,4237,286
19312,4238,119
19313,4238,229
19314,4238,158
19315,4238,160
19316,4239,176
19317,4239,180
19318,4239,119
19319,4239,229
19320,4239,151
19321,4239,111
19322,4239,113
19323,4240,132
19324,4240,198
19325,4240,209
19326,4240,32
19327,4240,225
19328,4240,120
19329,4240,229
19330,4240,113
19331,4241,119
19332,4241,229
19333,4241,151
19334,4241,152
19335,4241,155
19336,4242,151
19337,4242,155
19338,4242,172
19339,4242,180
19340,4242,119
19341,4242,229
19342,4242,75
19343,4242,81
19344,4243,151
19345,4243,155
19346,4243,172
19347,4243,180
19348,4243,119
19349,4243,229
19350,4244,164
19351,4244,172
19352,4244,180
19353,4244,118
19354,4244,119
19355,4244,129
19356,4244,140
19357,4245,118
19358,4245,119
19359,4245,229
19360,4245,158
19361,4245,160
19362,4246,118
19363,4246,120
19364,4246,229
19365,4247,140
19366,4247,118
19367,4247,119
19368,4247,229
19369,4247,158
19370,4247,160
19371,4248,158
19372,4248,160
19373,4248,118
19374,4248,119
19375,4248,120
19376,4248,229
19377,4249,158
19378,4249,160
19379,4249,171
19380,4249,119
19381,4249,229
19382,4249,140
19383,4250,192
19384,4250,209
19385,4250,120
19386,4250,229
19387,4250,94
19388,4250,97
19389,4250,88
19390,4250,89
19391,4250,90
19392,4251,150
19393,4251,119
19394,4251,120
19395,4251,122
19396,4251,229
19397,4251,136
19398,4252,201
19399,4252,209
19400,4252,119
19401,4252,120
19402,4252,229
19403,4252,32
19404,4252,225
19405,4252,238
19406,4252,141
19407,4252,142
19408,4253,165
19409,4253,135
19410,4253,119
19411,4253,229
19412,4253,140
19413,4254,46
19414,4254,47
19415,4254,226
19417,4254,120
19418,4254,229
19419,4254,75
19420,4254,81
19421,4254,85
19422,4254,86
19423,4255,151
19424,4255,155
19425,4255,178
19426,4255,186
19427,4255,126
19428,4255,128
19429,4255,119
19430,4255,229
19431,4256,158
19432,4256,160
19433,4256,171
19434,4256,127
19435,4256,132
19436,4256,119
19437,4256,229
19438,4257,158
19439,4257,160
19440,4257,171
19441,4257,135
19442,4257,119
19443,4257,229
19444,4258,119
19446,4258,122
19447,4258,229
19448,4258,150
19449,4258,152
19450,4258,155
19451,4259,75
19452,4259,81
19453,4259,85
19454,4259,151
19455,4259,153
19456,4259,155
19457,4259,156
19458,4259,119
19459,4259,229
19460,4260,158
19461,4260,160
19462,4260,113
19463,4260,119
19464,4260,229
19465,4268,158
19466,4268,160
19467,4268,180
19468,4268,213
19469,4268,119
19470,4268,229
19471,4269,75
19472,4269,81
19473,4269,162
19474,4270,75
19475,4270,77
19476,4270,78
19477,4270,81
19478,4270,87
19479,4270,169
19480,4270,119
19481,4270,229
19482,4271,155
19483,4271,158
19484,4271,160
19485,4271,171
19486,4271,113
19487,4271,111
19488,4271,119
19489,4271,229
19490,4272,217
19491,4272,47
19492,4272,226
19493,4272,111
19494,4272,214
19495,4272,119
19496,4272,229
19497,4272,75
19498,4272,77
19499,4272,82
19500,4272,83
19501,4272,247
19502,4273,75
19503,4273,81
19504,4273,87
19505,4273,164
19506,4273,169
19507,4273,119
19508,4273,229
19509,4273,126
19510,4273,128
19511,4274,111
19512,4274,113
19513,4274,132
19514,4274,171
19515,4274,119
19516,4274,229
19517,4275,155
19518,4275,169
19519,4275,113
19520,4275,214
19521,4275,119
19522,4275,229
19523,4276,119
19524,4276,229
19525,4276,111
19526,4276,113
19527,4276,214
19528,4276,151
19529,4276,155
19530,4276,156
19531,4277,151
19532,4277,155
19533,4277,156
19534,4277,75
19535,4277,81
19536,4277,119
19537,4277,229
19538,4278,151
19539,4278,155
19540,4278,119
19541,4278,229
19542,4278,47
19543,4278,226
19544,4279,118
19545,4279,119
19546,4279,229
19547,4279,129
19548,4279,158
19549,4279,160
19550,4280,118
19551,4280,119
19552,4280,229
19553,4280,129
19554,4281,49
19555,4281,51
19557,4281,118
19558,4281,119
19559,4281,229
19560,4281,158
19561,4281,160
19562,4282,149
19563,4282,150
19564,4282,162
19565,4282,118
19566,4282,119
19567,4282,122
19568,4282,229
19569,4282,233
19570,4283,120
19571,4283,122
19572,4283,229
19573,4283,136
19574,4284,132
19575,4284,162
19576,4284,119
19577,4284,229
19578,4285,75
19579,4285,81
19580,4285,87
19581,4285,132
19582,4285,171
19583,4285,172
19584,4285,103
19585,4285,119
19586,4285,229
19587,4286,164
19588,4286,169
19589,4286,132
19590,4286,103
19591,4286,111
19592,4286,119
19593,4286,229
19594,4287,173
19595,4287,174
19596,4287,180
19597,4287,75
19598,4287,87
19599,4287,291
19600,4287,132
19601,4287,119
19602,4287,229
19603,4288,165
19604,4288,178
19605,4288,119
19606,4288,229
19607,4288,128
19608,4288,129
19609,4288,51
19610,4288,52
19611,4289,76
19612,4289,84
19613,4289,215
19614,4289,172
19615,4289,176
19616,4289,180
19617,4289,119
19618,4289,229
19619,4290,118
19620,4290,119
19621,4290,229
19622,4290,151
19623,4290,152
19624,4290,172
19625,4290,176
19626,4290,180
19627,4290,223
19628,4291,172
19629,4291,180
19630,4291,129
19631,4291,132
19632,4291,127
19633,4291,111
19634,4291,113
19635,4291,119
19636,4291,229
19637,4292,172
19638,4292,180
19639,4292,111
19640,4292,113
19641,4292,119
19642,4292,229
19643,4293,151
19644,4293,153
19645,4293,155
19646,4293,119
19647,4293,229
19648,4293,47
19649,4293,226
19650,4294,75
19651,4294,76
19652,4294,215
19653,4294,111
19654,4294,113
19655,4294,119
19656,4294,229
19657,4294,151
19658,4294,152
19659,4294,155
19660,4295,118
19661,4295,119
19662,4295,229
19663,4295,129
19664,4295,158
19665,4296,82
19666,4296,83
19667,4296,118
19668,4296,119
19669,4296,120
19670,4296,122
19671,4296,229
19672,4296,150
19673,4297,118
19674,4297,120
19675,4297,122
19676,4297,229
19677,4297,49
19678,4297,51
19679,4297,150
19680,4297,94
19681,4297,97
19682,4297,100
19683,4298,119
19684,4298,229
19685,4298,111
19686,4298,162
19687,4298,176
19688,4299,174
19689,4299,180
19690,4299,237
19691,4299,47
19692,4299,226
19693,4299,111
19694,4299,214
19695,4299,119
19696,4299,229
19697,4300,174
19698,4300,180
19699,4300,47
19700,4300,226
19701,4300,75
19702,4300,81
19703,4300,87
19704,4300,237
19705,4301,176
19706,4301,180
19707,4301,111
19708,4301,119
19709,4301,229
19710,4302,171
19711,4302,176
19712,4302,111
19713,4302,119
19714,4302,229
19715,4303,162
19716,4303,165
19717,4303,173
19718,4303,111
19719,4303,119
19720,4303,229
19721,4304,226
19722,4304,120
19723,4304,229
19724,4304,75
19725,4304,81
19726,4304,85
19727,4305,158
19728,4305,160
19729,4305,119
19730,4305,229
19731,4306,209
19732,4306,147
19733,4306,132
19734,4306,119
19735,4306,229
19736,4306,112
19737,4307,113
19738,4307,119
19739,4307,229
19740,4307,111
19741,4307,175
19742,4308,126
19743,4308,129
19744,4308,132
19745,4308,49
19746,4308,51
19747,4308,119
19748,4308,229
19749,4308,151
19750,4308,155
19751,4309,111
19752,4309,113
19753,4309,119
19754,4309,229
19755,4309,151
19756,4309,155
19757,4310,118
19758,4310,119
19759,4310,229
19760,4310,129
19761,4311,119
19762,4311,229
19763,4311,111
19764,4312,118
19765,4312,119
19766,4312,229
19767,4312,129
19768,4312,130
19769,4312,165
19770,4312,49
19771,4312,52
19772,4313,129
19773,4313,118
19774,4313,119
19775,4313,229
19776,4313,138
19777,4313,139
19778,4313,142
19779,4314,120
19780,4314,122
19781,4314,229
19782,4314,150
19783,4314,175
19784,4314,136
19785,4314,137
19786,4314,143
19787,4314,94
19788,4314,97
19789,4314,100
19790,4315,180
19791,4315,111
19792,4315,228
19793,4315,119
19794,4315,229
19795,4316,164
19796,4316,169
19797,4316,120
19798,4316,122
19799,4316,229
19800,4316,75
19801,4316,81
19802,4316,87
19803,4316,150
19804,4317,119
19805,4317,229
19806,4317,111
19807,4318,119
19808,4318,229
19809,4318,111
19810,4319,138
19811,4319,140
19812,4319,176
19813,4319,119
19814,4319,229
19815,4319,111
19816,4320,119
19817,4320,229
19818,4320,122
19819,4320,111
19820,4320,213
19821,4320,150
19822,4321,111
19823,4321,119
19824,4321,229
19825,4321,213
19826,4322,111
19827,4322,113
19828,4322,214
19829,4322,217
19830,4322,127
19831,4322,132
19832,4322,133
19833,4322,119
19834,4322,229
19835,4323,11
19836,4323,15
19837,4323,132
19838,4323,113
19839,4323,228
19840,4324,75
19841,4324,77
19842,4324,217
19843,4324,176
19844,4324,111
19845,4324,113
19846,4324,119
19847,4324,229
19848,4325,239
19849,4325,119
19850,4325,229
19851,4325,151
19852,4325,153
19853,4325,155
19854,4325,75
19855,4325,81
19856,4326,47
19857,4326,226
19858,4326,111
19859,4326,214
19860,4326,151
19861,4326,153
19862,4326,155
19863,4326,119
19864,4326,229
19865,4327,119
19866,4327,229
19867,4327,111
19868,4327,176
19869,4327,180
19870,4328,75
19871,4328,81
19872,4328,129
19873,4328,150
19874,4328,177
19875,4328,120
19876,4328,122
19877,4328,229
19878,4328,97
19879,4329,118
19880,4329,119
19881,4329,229
19882,4329,49
19883,4329,51
19884,4329,130
19885,4330,50
19886,4330,52
19887,4330,53
19888,4330,118
19889,4330,119
19890,4330,122
19891,4330,229
19892,4330,150
19893,4330,158
19894,4330,160
19895,4330,140
19896,4332,82
19897,4332,84
19898,4332,215
19899,4332,158
19900,4332,160
19901,4332,118
19902,4332,119
19903,4332,122
19904,4332,229
19905,4333,119
19906,4333,122
19907,4333,229
19908,4333,158
19909,4333,160
19910,4333,150
19911,4333,82
19912,4333,84
19913,4333,215
19914,4334,111
19915,4334,228
19916,4334,172
19917,4334,180
19918,4334,119
19919,4334,229
19920,4335,176
19921,4335,180
19922,4335,111
19923,4335,228
19924,4335,158
19925,4335,119
19926,4335,229
19927,4336,75
19928,4336,78
19929,4336,151
19930,4336,155
19931,4336,171
19932,4336,119
19933,4336,229
19934,4336,111
19935,4336,228
19936,4336,140
19937,4337,158
19938,4337,160
19939,4337,171
19940,4337,180
19941,4337,111
19942,4337,228
19943,4337,119
19944,4337,229
19945,4338,208
19946,4338,75
19947,4338,82
19948,4338,156
19949,4338,187
19950,4338,119
19951,4338,229
19952,4339,158
19953,4339,160
19954,4339,169
19955,4339,171
19956,4339,111
19957,4339,113
19958,4339,228
19959,4339,119
19960,4339,229
19961,4339,213
19962,4340,158
19963,4340,160
19964,4340,171
19965,4340,176
19966,4340,180
19967,4340,111
19968,4340,228
19969,4340,119
19970,4340,229
19971,4340,113
19972,4341,126
19973,4341,127
19974,4341,111
19975,4341,113
19976,4341,228
19977,4341,119
19978,4341,229
19979,4341,136
19980,4341,149
19981,4341,151
19982,4341,155
19983,4342,119
19984,4342,229
19985,4342,151
19986,4342,160
19987,4342,165
19988,4342,111
19989,4342,228
19990,4343,111
19991,4343,228
19992,4343,119
19993,4343,229
19994,4343,151
19995,4343,155
19996,4344,129
19997,4344,118
19998,4344,120
19999,4344,122
20000,4344,229
20001,4344,126
20002,4344,128
20003,4344,150
20004,4345,126
20005,4345,128
20006,4345,129
20007,4345,118
20008,4345,120
20009,4345,122
20010,4345,229
20011,4345,112
20012,4345,228
20013,4346,118
20014,4346,120
20015,4346,122
20016,4346,229
20017,4346,150
20018,4346,130
20019,4346,228
20020,4347,160
20021,4347,162
20022,4347,117
20023,4347,119
20024,4347,229
20025,4347,70
20026,4347,221
20027,4348,119
20028,4348,229
20029,4348,151
20030,4348,155
20031,4348,213
20032,4348,228
20033,4348,230
20034,4349,120
20035,4349,122
20036,4349,229
20037,4349,111
20038,4349,228
20039,4349,119
20040,4349,150
20041,4349,136
20042,4349,138
20043,4349,139
20044,4350,228
20045,4350,119
20046,4350,120
20047,4350,122
20048,4350,229
20049,4350,136
20050,4350,150
20051,4351,208
20052,4351,156
20053,4351,187
20054,4351,198
20055,4351,112
20056,4351,228
20057,4351,120
20058,4351,229
20059,4351,199
20060,4352,151
20061,4352,152
20062,4352,155
20063,4352,209
20064,4352,111
20065,4352,228
20066,4352,119
20067,4352,229
20068,4353,237
20069,4353,75
20070,4353,82
20071,4353,112
20072,4353,228
20073,4353,120
20074,4353,229
20075,4353,189
20076,4353,195
20077,4353,201
20078,4354,160
20079,4354,180
20080,4354,135
20081,4354,111
20082,4354,228
20083,4354,119
20084,4354,229
20085,4355,49
20086,4355,51
20087,4355,174
20088,4355,111
20089,4355,228
20090,4355,119
20091,4355,229
20092,4355,169
20093,4356,176
20094,4356,217
20095,4356,140
20096,4356,119
20097,4356,229
20098,4356,111
20099,4356,214
20100,4356,228
20101,4357,171
20102,4357,172
20103,4357,140
20104,4357,111
20105,4357,228
20106,4357,119
20107,4357,229
20108,4358,186
20109,4358,119
20110,4358,120
20111,4358,122
20112,4358,229
20113,4358,112
20114,4358,228
20115,4358,126
20116,4358,127
20118,4358,213
20119,4358,149
20120,4358,150
20121,4359,160
20122,4359,180
20123,4359,135
20124,4359,111
20125,4359,113
20126,4359,228
20127,4359,119
20128,4359,229
20129,4360,165
20130,4360,176
20131,4360,180
20132,4360,113
20133,4360,228
20134,4360,119
20136,4360,229
20137,4361,244
20138,4361,91
20139,4361,111
20140,4361,214
20141,4361,228
20142,4361,119
20143,4361,229
20144,4362,111
20145,4362,113
20146,4362,119
20147,4362,229
20148,4362,151
20149,4362,152
20150,4362,155
20151,4363,151
20152,4363,152
20153,4363,155
20154,4363,111
20155,4363,119
20156,4363,229
20157,4363,113
20158,4364,126
20159,4364,128
20160,4364,129
20161,4364,120
20162,4364,122
20163,4364,229
20164,4364,150
20165,4365,49
20166,4365,51
20167,4365,52
20168,4365,53
20169,4365,150
20170,4365,158
20171,4365,160
20172,4365,130
20173,4365,118
20174,4365,119
20175,4365,122
20176,4365,229
20177,4366,120
20178,4366,122
20179,4366,229
20180,4366,150
20181,4366,75
20182,4366,77
20183,4366,82
20184,4366,83
20185,4366,94
20186,4366,97
20187,4366,100
20188,4367,111
20189,4367,228
20190,4367,119
20191,4367,229
20192,4367,139
20193,4367,151
20194,4367,152
20195,4367,155
20196,4368,75
20197,4368,82
20198,4368,175
20199,4368,195
20200,4368,207
20201,4368,209
20202,4368,32
20203,4368,225
20204,4368,112
20205,4368,113
20206,4368,228
20207,4369,131
20208,4369,133
20209,4369,244
20210,4369,148
20211,4369,149
20212,4369,75
20213,4369,81
20214,4369,151
20215,4369,119
20216,4369,229
20217,4370,118
20218,4370,119
20219,4370,122
20220,4370,229
20221,4370,158
20222,4370,160
20223,4370,130
20224,4370,124
20225,4370,223
20226,4371,210
20228,4371,122
20229,4371,229
20230,4371,124
20231,4371,223
20232,4371,119
20233,4372,150
20234,4372,158
20235,4372,160
20236,4372,210
20237,4372,132
20238,4372,119
20239,4372,229
20240,4372,223
20241,4373,130
20242,4373,132
20243,4373,151
20244,4373,152
20245,4373,155
20246,4373,150
20247,4373,119
20248,4373,229
20249,4373,111
20250,4373,228
20251,4375,128
20253,4375,291
20254,4375,163
20255,4375,169
20256,4375,124
20257,4375,223
20258,4375,150
20259,4375,113
20260,4376,75
20261,4376,76
20262,4376,82
20263,4376,84
20264,4376,215
20265,4376,84
20266,4376,151
20267,4376,152
20268,4376,155
20269,4376,111
20270,4376,228
20271,4376,119
20272,4376,229
20273,4377,151
20274,4377,152
20275,4377,155
20276,4377,119
20277,4377,229
20278,4377,111
20279,4378,126
20280,4378,128
20281,4378,129
20282,4378,118
20283,4378,119
20284,4378,229
20285,4378,132
20286,4378,75
20287,4378,82
20288,4378,83
20289,4379,140
20290,4379,118
20291,4379,120
20292,4379,229
20293,4379,126
20294,4379,129
20295,4379,132
20296,4380,117
20297,4380,118
20298,4380,119
20299,4380,122
20300,4380,229
20301,4380,150
20302,4380,126
20303,4380,128
20304,4380,129
20305,4380,132
20306,4382,130
20307,4382,118
20308,4382,119
20309,4382,229
20310,4382,158
20311,4382,160
20312,4383,94
20313,4383,97
20314,4383,100
20315,4383,82
20316,4383,151
20317,4383,152
20318,4383,155
20319,4383,119
20320,4383,122
20321,4383,229
20322,4384,119
20323,4384,122
20324,4384,229
20325,4384,158
20326,4384,160
20327,4384,82
20328,4384,84
20329,4384,215
20330,4384,97
20331,4385,217
20332,4385,228
20333,4385,120
20334,4385,229
20335,4385,136
20336,4385,142
20337,4386,126
20338,4386,127
20339,4386,140
20340,4386,214
20341,4386,228
20342,4386,119
20343,4386,122
20344,4386,229
20345,4386,149
20346,4386,150
20347,4386,151
20348,4386,155
20349,4386,47
20350,4386,226
20351,4387,226
20352,4387,75
20353,4387,81
20354,4387,120
20355,4387,122
20356,4387,229
20357,4387,214
20358,4387,150
20359,4388,75
20360,4388,82
20361,4388,83
20362,4388,182
20363,4388,183
20364,4388,214
20365,4388,228
20366,4388,119
20367,4388,229
20368,4389,82
20369,4389,84
20370,4389,172
20371,4389,180
20372,4389,132
20373,4389,124
20374,4389,223
20375,4389,119
20376,4389,229
20377,4389,111
20378,4389,228
20379,4389,238
20380,4390,119
20381,4390,120
20382,4390,122
20383,4390,229
20384,4390,210
20385,4390,129
20386,4390,150
20387,4391,126
20388,4391,128
20389,4391,129
20390,4391,132
20391,4391,111
20392,4391,228
20393,4391,119
20394,4391,229
20395,4391,117
20396,4392,182
20397,4392,111
20398,4392,228
20399,4392,119
20400,4392,229
20401,4393,172
20402,4393,180
20403,4393,119
20404,4393,229
20405,4393,164
20406,4394,173
20407,4394,176
20408,4394,180
20409,4394,129
20410,4394,132
20411,4394,210
20412,4394,111
20413,4394,228
20414,4394,119
20415,4394,229
20416,4394,284
20417,4394,113
20418,4395,226
20420,4395,126
20421,4395,127
20423,4395,214
20424,4395,228
20425,4395,119
20426,4395,229
20427,4395,284
20428,4396,75
20429,4396,82
20430,4396,83
20431,4396,247
20432,4396,253
20433,4396,111
20434,4396,228
20435,4396,119
20436,4396,229
20437,4396,284
20438,4397,172
20439,4397,176
20440,4397,180
20441,4397,111
20442,4397,228
20443,4397,223
20444,4397,119
20445,4397,229
20446,4398,173
20447,4398,180
20448,4398,132
20449,4398,111
20450,4398,228
20451,4398,119
20452,4398,229
20453,4399,151
20454,4399,152
20455,4399,156
20456,4399,187
20457,4399,198
20458,4399,155
20460,4399,228
20461,4399,119
20462,4399,229
20463,4399,113
20464,4399,82
20465,4400,111
20466,4400,113
20467,4400,214
20468,4400,228
20469,4400,119
20470,4400,229
20471,4400,151
20472,4400,155
20473,4400,47
20474,4400,226
20475,4400,126
20476,4400,127
20477,4400,128
20478,4401,151
20479,4401,152
20480,4401,155
20481,4401,184
20482,4401,111
20483,4401,228
20484,4401,119
20485,4401,229
20486,4401,142
20487,4401,198
20488,4401,113
20489,4402,151
20490,4402,152
20491,4402,155
20492,4402,111
20493,4402,228
20494,4402,119
20495,4402,229
20496,4403,75
20497,4403,81
20498,4403,151
20499,4403,153
20500,4403,155
20501,4403,226
20502,4403,111
20503,4403,113
20504,4403,214
20505,4403,228
20506,4403,119
20507,4403,229
20508,4404,210
20509,4404,126
20510,4404,128
20511,4404,129
20512,4404,118
20513,4404,119
20514,4404,229
20515,4405,164
20516,4405,169
20517,4405,172
20518,4405,180
20519,4405,223
20520,4405,140
20521,4405,129
20522,4405,118
20523,4405,119
20524,4405,229
20525,4406,118
20526,4406,119
20527,4406,229
20528,4406,151
20529,4406,152
20530,4406,155
20531,4406,130
20532,4406,140
20533,4408,118
20534,4408,119
20535,4408,229
20536,4408,158
20537,4408,160
20538,4408,111
20539,4408,113
20540,4408,228
20541,4408,130
20542,4409,119
20543,4409,122
20544,4409,229
20545,4409,149
20546,4409,151
20547,4409,152
20548,4409,155
20549,4409,126
20550,4409,127
20551,4409,132
20552,4409,150
20553,4409,75
20554,4409,79
20555,4409,82
20556,4409,83
20557,4410,132
20558,4410,228
20559,4410,148
20560,4410,151
20561,4410,153
20562,4411,217
20563,4411,149
20564,4411,158
20565,4411,160
20566,4411,136
20567,4411,142
20568,4411,143
20569,4412,156
20570,4412,187
20571,4412,207
20572,4412,208
20573,4412,209
20574,4412,112
20575,4412,228
20576,4412,119
20577,4412,229
20578,4412,142
20579,4412,145
20580,4412,97
20581,4413,151
20582,4413,152
20583,4413,155
20584,4413,111
20585,4413,112
20586,4413,228
20587,4413,119
20588,4413,229
20589,4413,139
20590,4414,132
20591,4414,180
20592,4414,223
20593,4414,124
20595,4414,113
20596,4414,228
20597,4414,117
20598,4414,229
20599,4415,49
20600,4415,50
20601,4415,136
20602,4415,137
20603,4415,286
20604,4415,112
20605,4415,228
20606,4415,120
20607,4415,122
20608,4415,229
20609,4415,150
20610,4415,140
20611,4416,119
20612,4416,229
20613,4416,126
20614,4416,129
20615,4416,140
20616,4416,135
20617,4416,210
20618,4416,211
20619,4416,175
20620,4416,111
20621,4416,112
20622,4416,228
20623,4417,158
20624,4417,160
20625,4417,175
20626,4417,119
20627,4417,229
20628,4417,111
20629,4417,112
20630,4417,228
20631,4417,151
20632,4418,46
20633,4418,226
20634,4418,284
20635,4418,75
20636,4418,81
20637,4418,86
20638,4418,111
20639,4418,112
20640,4418,214
20641,4418,228
20642,4418,119
20643,4418,229
20644,4419,180
20645,4419,186
20646,4419,237
20647,4419,111
20648,4419,113
20649,4419,228
20650,4419,119
20651,4419,229
20655,4420,158
20656,4420,160
20657,4420,140
20658,4420,49
20659,4420,50
20660,4420,52
20661,4420,53
20662,4420,113
20663,4420,228
20664,4421,151
20665,4421,155
20666,4421,111
20667,4421,113
20668,4421,228
20669,4421,119
20670,4421,229
20671,4421,140
20672,4421,129
20673,4421,210
20674,4422,111
20675,4422,113
20676,4422,214
20677,4422,228
20681,4422,221
20682,4422,151
20683,4422,155
20684,4422,223
20685,4422,153
20686,4422,117
20687,4422,119
20688,4422,229
